,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_priamide,fr_pyridine,fr_sulfide,fr_unbrch_alkane,Boron Partial Charge
OB(O)c1ccccc1I,8.755292592592593,-1.3536111111111115,8.755292592592593,0.5584259259259261,0.5407753470921299,247.82800000000003,241.77999999999997,247.950557832,52.0,0.4890102800244005,-0.4231536145973773,0.4890102800244005,0.4231536145973773,1.2,1.8,2.2,126.91270429260481,9.805198178970555,2.120253275820432,-1.9931665756599772,1.9916257677311922,-2.3139152522160353,14.111962153022953,0.42527954704464377,3.0313278985819716,226.74273048806666,7.560477932315068,5.1591430099572735,7.316641301133596,4.71521405516327,2.821405419783375,3.9001545653715364,1.8951818883073597,3.0573725706948442,1.1833932463656915,2.1657924044884824,0.6844928660989188,1.350421591934642,-0.06506493506493521,182.2382192735223,8.035589975456771,3.362402106495606,1.7108876743357613,73.17431276142618,10.048045150132006,0.0,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,18.19910120538483,34.1200409559445,3.5701822710653963,0.0,10.048045150132006,35.172066221707254,0.0,0.0,0.0,0.0,0.0,27.835650544911836,0.0,5.462803260414833,0.0,0.0,22.590870627068057,17.16643748435637,0.0,3.5701822710653963,0.0,24.26546827384644,0.0,0.0,40.46,7.118392334224363,0.0,0.0,5.462803260414833,3.5701822710653963,0.0,12.13273413692322,12.13273413692322,22.590870627068057,10.048045150132006,0.8704629629629633,2.055603703703704,0.0,17.510585185185185,0.5584259259259261,0.0,7.1452,0.0,0.0,-1.3536111111111115,0.0,10.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,-0.028999999999999915,48.98460000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456
COc1ccc(I)c(B(O)O)c1,8.919703023431595,-1.437962962962964,8.919703023431595,0.4675462962962964,0.5901440366880697,277.85400000000004,269.79,277.961122516,64.0,0.48914862990022606,-0.49678541300068263,0.49678541300068263,0.48914862990022606,1.4166666666666667,2.0833333333333335,2.5833333333333335,126.9127043109653,9.802441552480284,2.1456371390261006,-2.0487046847211787,2.107256278493902,-2.317270950374327,14.111962440545268,0.41155189411901516,3.0801239395009175,277.35404032880456,9.137828201504695,6.49004103123151,8.647539322407834,5.647065707741407,3.344461458002129,4.42321060359029,2.2611123484391293,3.4233030308266135,1.4813367030784472,2.4637358612012377,0.8466742011429644,1.4607015845125706,-0.2650649350649352,481.01196741046164,9.820150704771716,4.108995160150082,2.1161577353522283,84.65280010532967,14.784908103932056,5.749511833283905,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,0.0,46.25277509286772,3.5701822710653963,7.109797541277533,14.784908103932056,35.172066221707254,0.0,0.0,0.0,0.0,7.109797541277533,21.769283476450227,5.749511833283905,10.199666214214883,0.0,5.749511833283905,22.590870627068057,24.276235025633902,0.0,3.5701822710653963,0.0,18.19910120538483,0.0,0.0,49.69,7.118392334224363,0.0,0.0,11.212315093698738,3.5701822710653963,7.109797541277533,18.19910120538483,22.590870627068057,0.0,14.784908103932056,5.743148148148149,2.0330526832955407,0.0,17.83940604686319,0.4675462962962964,0.6236259259259262,5.147083333333334,0.0,0.0,0.09947089947089838,0.14285714285714285,12.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,-0.020399999999999974,55.53660000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
OB(O)c1ccccc1I,8.755292592592593,-1.3536111111111115,8.755292592592593,0.5584259259259261,0.5407753470921299,247.82800000000003,241.77999999999997,247.950557832,52.0,0.4890102800244005,-0.4231536145973773,0.4890102800244005,0.4231536145973773,1.2,1.8,2.2,126.91270429260481,9.805198178970555,2.120253275820432,-1.9931665756599772,1.9916257677311922,-2.3139152522160353,14.111962153022953,0.42527954704464377,3.0313278985819716,226.74273048806666,7.560477932315068,5.1591430099572735,7.316641301133596,4.71521405516327,2.821405419783375,3.9001545653715364,1.8951818883073597,3.0573725706948442,1.1833932463656915,2.1657924044884824,0.6844928660989188,1.350421591934642,-0.06506493506493521,182.2382192735223,8.035589975456771,3.362402106495606,1.7108876743357613,73.17431276142618,10.048045150132006,0.0,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,18.19910120538483,34.1200409559445,3.5701822710653963,0.0,10.048045150132006,35.172066221707254,0.0,0.0,0.0,0.0,0.0,27.835650544911836,0.0,5.462803260414833,0.0,0.0,22.590870627068057,17.16643748435637,0.0,3.5701822710653963,0.0,24.26546827384644,0.0,0.0,40.46,7.118392334224363,0.0,0.0,5.462803260414833,3.5701822710653963,0.0,12.13273413692322,12.13273413692322,22.590870627068057,10.048045150132006,0.8704629629629633,2.055603703703704,0.0,17.510585185185185,0.5584259259259261,0.0,7.1452,0.0,0.0,-1.3536111111111115,0.0,10.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,-0.028999999999999915,48.98460000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456
COc1ccc(I)c(B(O)O)c1,8.919703023431595,-1.437962962962964,8.919703023431595,0.4675462962962964,0.5901440366880697,277.85400000000004,269.79,277.961122516,64.0,0.48914862990022606,-0.49678541300068263,0.49678541300068263,0.48914862990022606,1.4166666666666667,2.0833333333333335,2.5833333333333335,126.9127043109653,9.802441552480284,2.1456371390261006,-2.0487046847211787,2.107256278493902,-2.317270950374327,14.111962440545268,0.41155189411901516,3.0801239395009175,277.35404032880456,9.137828201504695,6.49004103123151,8.647539322407834,5.647065707741407,3.344461458002129,4.42321060359029,2.2611123484391293,3.4233030308266135,1.4813367030784472,2.4637358612012377,0.8466742011429644,1.4607015845125706,-0.2650649350649352,481.01196741046164,9.820150704771716,4.108995160150082,2.1161577353522283,84.65280010532967,14.784908103932056,5.749511833283905,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,0.0,46.25277509286772,3.5701822710653963,7.109797541277533,14.784908103932056,35.172066221707254,0.0,0.0,0.0,0.0,7.109797541277533,21.769283476450227,5.749511833283905,10.199666214214883,0.0,5.749511833283905,22.590870627068057,24.276235025633902,0.0,3.5701822710653963,0.0,18.19910120538483,0.0,0.0,49.69,7.118392334224363,0.0,0.0,11.212315093698738,3.5701822710653963,7.109797541277533,18.19910120538483,22.590870627068057,0.0,14.784908103932056,5.743148148148149,2.0330526832955407,0.0,17.83940604686319,0.4675462962962964,0.6236259259259262,5.147083333333334,0.0,0.0,0.09947089947089838,0.14285714285714285,12.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,-0.020399999999999974,55.53660000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
OB(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,12.268854875283449,-4.9951388888888895,12.268854875283449,0.09138888888888896,0.5900738173675012,257.92599999999993,252.88599999999994,258.02867912,94.0,0.4879487100068279,-0.42317670227926935,0.4879487100068279,0.42317670227926935,0.7647058823529411,1.1176470588235294,1.3529411764705883,19.417097704874745,9.78231498230657,2.372668672325307,-2.132460846256076,2.3407437673402818,-2.3187028738996673,6.581852624842644,-0.1424871673196379,3.3982245324897815,379.206922580797,13.430721420318147,7.971615105813782,7.971615105813782,7.514873883685389,4.171017140685694,4.171017140685694,3.2128833860855353,3.2128833860855353,1.9081378689694295,1.9081378689694295,1.1280450378406706,1.1280450378406706,-1.2150649350649356,2810.0235027617787,13.848286608409035,4.225681758727101,3.3684901280437827,91.63557128673317,10.048045150132006,0.0,0.0,0.0,0.0,19.47098936911131,0.0,0.0,26.34249028604892,0.0,12.13273413692322,11.529170328876443,0.0,11.126902983393991,36.39053543618093,12.581195594639196,0.0,0.0,0.0,12.35259703488695,0.0,29.32600418877882,0.0,5.462803260414833,26.34249028604892,0.0,0.0,17.16643748435637,12.35259703488695,0.0,11.126902983393991,18.19910120538483,0.0,0.0,40.46,36.060695612920135,26.34249028604892,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,10.048045150132006,73.61312925170068,0.0,0.0,17.249833711262283,-4.043518518518519,0.0,0.40842592592592575,-9.990277777777777,0.0,-2.404259259259259,0.25,17.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,1.404,46.27160000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437
OB(O)c1ccc(C(F)(F)F)cc1C(F)(F)F,12.387314814814815,-5.096921296296297,12.387314814814815,0.15796296296296308,0.5900738173675012,257.926,252.88599999999997,258.02867912,94.0,0.4885398250140524,-0.42316727624047173,0.4885398250140524,0.42316727624047173,0.8823529411764706,1.411764705882353,1.7647058823529411,19.41710101078062,9.759930789819723,2.3939889557486227,-2.148354548026236,2.3385225602002366,-2.3611390722679144,6.587803810717995,-0.14216316061734605,3.4050192321105732,411.456922580797,13.430721420318147,7.9716151058137825,7.9716151058137825,7.531710636090997,4.177000204829402,4.177000204829402,3.171216719418868,3.171216719418868,1.9641915817564017,1.9641915817564017,1.2032551119207116,1.2032551119207116,-1.2150649350649352,2833.2750173996687,13.848286608409035,4.2256817587271,3.1303846282987826,91.63557128673317,10.048045150132006,0.0,0.0,0.0,0.0,19.47098936911131,0.0,0.0,26.34249028604892,0.0,12.13273413692322,11.529170328876443,0.0,11.126902983393991,36.39053543618093,12.581195594639196,0.0,0.0,0.0,12.35259703488695,0.0,29.32600418877882,0.0,5.462803260414833,26.34249028604892,0.0,0.0,17.16643748435637,12.35259703488695,0.0,11.126902983393991,18.19910120538483,0.0,0.0,40.46,36.060695612920135,26.34249028604892,6.06636706846161,12.13273413692322,0.0,0.0,0.0,0.0,0.0,10.048045150132006,73.75149659863945,0.0,0.0,17.27174792139078,-4.248101851851852,0.0,0.5784722222222223,-10.028530328798187,0.0,-2.4917512282690852,0.25,17.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,1.4040000000000001,46.27160000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452
OB(O)c1ccc(C(F)(F)F)cc1C(F)(F)F,12.387314814814815,-5.096921296296297,12.387314814814815,0.15796296296296308,0.5900738173675012,257.926,252.88599999999997,258.02867912,94.0,0.4885398250140524,-0.42316727624047173,0.4885398250140524,0.42316727624047173,0.8823529411764706,1.411764705882353,1.7647058823529411,19.41710101078062,9.759930789819723,2.3939889557486227,-2.148354548026236,2.3385225602002366,-2.3611390722679144,6.587803810717995,-0.14216316061734605,3.4050192321105732,411.456922580797,13.430721420318147,7.9716151058137825,7.9716151058137825,7.531710636090997,4.177000204829402,4.177000204829402,3.171216719418868,3.171216719418868,1.9641915817564017,1.9641915817564017,1.2032551119207116,1.2032551119207116,-1.2150649350649352,2833.2750173996687,13.848286608409035,4.2256817587271,3.1303846282987826,91.63557128673317,10.048045150132006,0.0,0.0,0.0,0.0,19.47098936911131,0.0,0.0,26.34249028604892,0.0,12.13273413692322,11.529170328876443,0.0,11.126902983393991,36.39053543618093,12.581195594639196,0.0,0.0,0.0,12.35259703488695,0.0,29.32600418877882,0.0,5.462803260414833,26.34249028604892,0.0,0.0,17.16643748435637,12.35259703488695,0.0,11.126902983393991,18.19910120538483,0.0,0.0,40.46,36.060695612920135,26.34249028604892,6.06636706846161,12.13273413692322,0.0,0.0,0.0,0.0,0.0,10.048045150132006,73.75149659863945,0.0,0.0,17.27174792139078,-4.248101851851852,0.0,0.5784722222222223,-10.028530328798187,0.0,-2.4917512282690852,0.25,17.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,1.4040000000000001,46.27160000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452
OB(O)c1c(C(F)(F)F)cccc1C(F)(F)F,12.387314814814815,-5.096921296296297,12.387314814814815,0.35120370370370346,0.5900738173675012,257.926,252.88599999999997,258.02867912,94.0,0.48916301213037383,-0.42315757915116936,0.48916301213037383,0.42315757915116936,0.8235294117647058,1.1764705882352942,1.411764705882353,19.417106445140547,9.7315753403092,2.429957183234494,-2.1737567970808054,2.3328109415213825,-2.4064983276838,6.594750326475049,-0.14116698473596573,3.54996638752494,379.206922580797,13.430721420318147,7.9716151058137825,7.9716151058137825,7.548547388496604,4.182983268973109,4.182983268973109,3.135995908518004,3.135995908518004,1.9751243041827589,1.9751243041827589,1.3377594156096204,1.3377594156096204,-1.2150649350649354,2841.102500153852,13.848286608409035,4.2256817587271,2.916661079999118,91.63557128673315,10.048045150132006,0.0,0.0,0.0,0.0,19.47098936911131,0.0,0.0,26.34249028604892,0.0,18.19910120538483,0.0,5.462803260414833,11.126902983393991,36.39053543618093,12.581195594639196,0.0,0.0,0.0,12.35259703488695,0.0,29.32600418877882,0.0,5.462803260414833,26.34249028604892,0.0,0.0,17.16643748435637,12.35259703488695,0.0,11.126902983393991,18.19910120538483,0.0,0.0,40.46,36.060695612920135,26.34249028604892,0.0,18.19910120538483,0.0,0.0,0.0,0.0,0.0,10.048045150132006,74.32388888888889,0.0,0.0,17.33518518518519,-5.0304166666666665,0.0,1.2555092592592592,-10.193842592592594,0.0,-2.8569907407407404,0.25,17.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,1.4040000000000001,46.27160000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446
OB(O)c1ccccc1C(F)(F)F,12.186481481481481,-4.55525462962963,12.186481481481481,0.5324074074074072,0.6282126722548879,189.92899999999995,183.88099999999994,190.041294492,70.0,0.48853939766671745,-0.4231672780495392,0.48853939766671745,0.4231672780495392,1.0769230769230769,1.6153846153846154,2.0,19.413174784298306,9.767076091973003,2.3501583006379936,-2.1065951516850965,2.2703194435457483,-2.3532471383137987,6.587562159213581,-0.13641102970479427,3.202958457086806,298.03428330288307,10.060477932315068,6.415071955975726,6.415071955975726,5.926538920568457,3.4493698927926015,3.4493698927926015,2.458678461277098,2.458678461277098,1.5443612180990185,1.5443612180990185,0.9803146221266182,0.9803146221266182,-1.0050649350649354,609.8825261547285,10.078303586280654,3.391970410027818,2.2250959212823327,72.77402296355785,10.048045150132006,0.0,0.0,0.0,0.0,13.294690851667838,0.0,0.0,13.171245143024459,0.0,24.26546827384644,5.462803260414833,0.0,5.563451491696996,23.219290293156465,12.581195594639196,0.0,0.0,0.0,6.176298517443475,0.0,29.828919765543436,0.0,5.462803260414833,13.171245143024459,0.0,0.0,17.16643748435637,6.176298517443475,0.0,5.563451491696996,24.26546827384644,0.0,0.0,40.46,24.320945603779666,13.171245143024459,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,0.0,10.048045150132006,36.559444444444445,0.0,0.0,17.246851851851854,-1.5555555555555554,0.0,4.320416666666667,-4.55525462962963,0.0,-2.0992361111111117,0.14285714285714285,13.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0,0.38520000000000004,41.26960000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462
Cc1ccccc1B(O)O,8.760092592592592,-1.3461111111111117,8.760092592592592,0.5717592592592595,0.5188399684293348,135.95899999999997,126.88699999999997,136.069559928,52.0,0.48819174173699703,-0.4231707786283825,0.48819174173699703,0.4231707786283825,1.2,1.8,2.2,16.376475872652062,9.774083174030684,2.1098879127561507,-2.007699900339632,1.9211163874796182,-2.3115381590500834,6.586630903429948,0.4252973867531569,3.0313278985819716,222.60102103799036,7.560477932315068,5.781178536948046,5.781178536948046,4.71521405516327,3.1324231832787612,3.1324231832787612,2.2302569595318693,2.2302569595318693,1.466632023674304,1.466632023674304,0.8764889977332426,0.8764889977332426,-0.7950649350649353,182.2382192735223,7.313572441836218,2.859330416502146,1.374757340862044,60.27741675477915,10.048045150132006,0.0,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,29.828919765543436,12.386540460105458,0.0,0.0,10.048045150132006,12.581195594639196,0.0,0.0,0.0,6.923737199690624,0.0,29.828919765543436,0.0,5.462803260414833,0.0,0.0,0.0,17.16643748435637,0.0,6.923737199690624,5.563451491696996,24.26546827384644,0.0,0.0,40.46,7.118392334224363,0.0,0.0,5.462803260414833,5.563451491696996,0.0,12.13273413692322,19.056471336613846,0.0,10.048045150132006,0.0,0.0,0.0,17.520185185185184,1.4722222222222228,0.0,7.178333333333334,0.0,1.842037037037037,-1.3461111111111117,0.14285714285714285,10.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,-0.32517999999999997,41.00460000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475
O=[N+]([O-])c1ccccc1B(O)O,10.309537037037037,-1.7994444444444448,10.309537037037037,0.094907407407407,0.34526482047793156,166.92899999999997,160.88099999999997,167.038988072,62.0,0.49502034862329414,-0.42301879666907044,0.49502034862329414,0.42301879666907044,1.3333333333333333,1.9166666666666667,2.3333333333333335,16.6285234308369,9.789900481229084,2.2156799610665954,-1.9851533452424768,2.055227362985968,-2.3120210994493946,6.5971861649692105,-0.38331405343736846,3.1744047883990194,301.3544889322694,9.137828201504695,6.04488871337573,6.04488871337573,5.62589765768623,3.2211783526988516,3.2211783526988516,2.1895944537706753,2.1895944537706753,1.4116216147928715,1.4116216147928715,0.8721344667805082,0.8721344667805082,-1.3950649350649351,475.34882900419825,8.699230786113638,3.3341901724400453,1.6057197999411417,68.56545036288233,10.048045150132006,0.0,0.0,0.0,5.687386274683562,7.118392334224363,10.114318268765572,0.0,0.0,0.0,18.19910120538483,0.0,6.06636706846161,10.386114309232504,14.971356198949678,18.26858186932276,0.0,0.0,0.0,0.0,0.0,34.37978654261202,0.0,5.462803260414833,5.687386274683562,0.0,0.0,22.08974853317404,0.0,10.114318268765572,0.0,24.26546827384644,0.0,0.0,83.6,12.041703383042034,10.114318268765572,11.150189535098395,0.0,0.0,24.26546827384644,0.0,0.0,0.0,10.048045150132006,0.0,0.0,9.651574074074073,27.718611111111112,-0.3796296296296289,0.0,5.475555555555555,0.0,0.0,-1.7994444444444448,0.0,12.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,-0.7254,42.92200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491
OB(O)c1ccccc1S(F)(F)(F)(F)F,12.346203703703704,-9.86591049382716,12.346203703703704,0.12135802469135792,0.6204529010302912,247.98099999999994,241.93299999999994,248.010171932,86.0,0.4894191669115531,-0.42314835516702953,0.4894191669115531,0.42314835516702953,0.9333333333333333,1.4,1.7333333333333334,32.486830068515644,9.803093460615168,2.663358210918934,-2.412887857379355,3.0125656824427405,-2.3458129412128947,8.455155849470033,0.36230094878731245,3.5361378551321256,388.90928882673916,11.968726222778932,7.079249192458043,7.895745773385769,6.414807498688474,3.608064078321152,5.559345868405933,2.8804652461758162,5.2582320886533305,1.6127796234008607,2.8157584253769357,1.045144029830869,1.9997697401698245,-0.7950649350649355,874.3797006789708,12.275333134016597,2.6577359376411662,2.829743781616947,82.21292034126986,10.048045150132006,4.895483475517775,0.0,0.0,0.0,17.342433593478148,0.0,0.0,0.0,0.0,37.62789521829401,6.06636706846161,5.462803260414833,0.0,29.476839163041188,22.805236853892982,0.0,0.0,0.0,4.895483475517775,0.0,24.26546827384644,0.0,5.462803260414833,19.42879401290918,0.0,10.224041259253786,17.16643748435637,0.0,0.0,0.0,29.160951749364216,0.0,0.0,40.46,27.700720329410757,19.42879401290918,6.06636706846161,6.06636706846161,12.13273413692322,0.0,0.0,0.0,0.0,10.048045150132006,61.731018518518525,0.0,-2.270833333333333,17.07574074074074,-1.253086419753086,0.0,2.4534876543209876,0.0,0.0,-12.45854938271605,0.0,15.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,9.0,2.0,0.0,0.0,1.0,2.0238,47.6646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425
Cc1cc([N+](=O)[O-])ccc1B(O)O,10.314859221466364,-1.5825888133030996,10.314859221466364,0.05379629629629612,0.3683832922000642,180.956,172.89199999999997,181.054638136,68.0,0.4882001659653039,-0.4231707386273133,0.4882001659653039,0.4231707386273133,1.4615384615384615,2.076923076923077,2.4615384615384617,16.628256694746383,9.77136652380227,2.157902847238428,-2.022578394402305,2.1022362067682474,-2.3142020099310754,6.587131824860661,-0.38445393343527556,3.12712790463451,339.2644690297778,10.008071689507773,6.967538444186104,6.967538444186104,6.019744507803581,3.6318619552218103,3.6318619552218103,2.671669688868402,2.671669688868402,1.7423727176757065,1.7423727176757065,1.0631398366638427,1.0631398366638427,-1.395064935064935,668.9822296953496,9.691105301511532,3.5483178557579027,2.043018936302306,74.93039247727894,10.048045150132006,0.0,0.0,0.0,5.687386274683562,7.118392334224363,10.114318268765572,0.0,0.0,0.0,6.06636706846161,17.949991951802453,12.13273413692322,4.923311048817671,14.971356198949678,18.26858186932276,0.0,0.0,0.0,6.923737199690624,0.0,33.876870965847395,0.0,5.462803260414833,5.687386274683562,0.0,0.0,22.08974853317404,0.0,17.038055468456196,5.563451491696996,18.19910120538483,0.0,0.0,83.6,12.041703383042034,10.114318268765572,11.150189535098395,5.563451491696996,0.0,18.19910120538483,6.923737199690624,0.0,0.0,10.048045150132006,0.0,0.0,9.787612433862433,27.95432823129252,0.7191666666666676,0.0,3.8697222222222223,0.0,1.5850925925925925,-1.5825888133030996,0.14285714285714285,13.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,-0.4169800000000001,47.65900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442
